BOS,2
EOS,3
the,4
of,5
in,6
to,7
and,8
is,9
a,10
it,11
are,12
was,13
for,14
he,15
on,16
has,17
not,18
rs,19
at,20
by,21
i,22
as,23
be,24
you,25
but,26
his,27
its,28
all,29
one,30
an,31
she,32
we,33
no,34
crore,35
people,36
two,37
can,38
had,39
bjp,40
new,41
how,42
government,43
so,44
movie,45
do,46
out,47
these,48
up,49
their,50
state,51
very,52
lakh,53
being,54
her,55
about,56
or,57
however,58
why,59
court,60
first,61
them,62
congress,63
after,64
indian,65
dont,66
incident,67
then,68
more,69
who,70
many,71
over,72
did,73
should,74
him,75
thats,76
hospital,77
here,78
other,79
took,80
take,81
per,82
into,83
crores,84
good,85
time,86
which,87
day,88
against,89
well,90
district,91
some,92
place,93
too,94
high,95
your,96
me,97
us,98
case,99
water,100
such,101
under,102
when,103
delhi,104
three,105
same,106
our,107
only,108
just,109
media,110
modi,111
died,112
world,113
reddy,114
party,115
later,116
made,117
my,118
life,119
hyderabad,120
social,121
country,122
during,123
love,124
telangana,125
like,126
am,127
number,128
get,129
chief,130
cases,131
both,132
yet,133
taken,134
most,135
another,136
president,137
going,138
children,139
if,140
pradesh,141
while,142
work,143
death,144
whats,145
films,146
directed,147
cent,148
know,149
than,150
each,151
elections,152
won,153
would,154
music,155
singh,156
much,157
director,158
family,159
come,160
health,161
power,162
asked,163
video,164
between,165
farmers,166
second,167
every,168
make,169
total,170
need,171
got,172
last,173
home,174
wife,175
any,176
back,177
killed,178
still,179
go,180
best,181
four,182
leaders,183
s,184
former,185
does,186
rahul,187
where,188
important,189
even,190
god,191
man,192
national,193
kumar,194
ram,195
role,196
available,197
assembly,198
bollywood,199
down,200
everyone,201
treatment,202
leader,203
use,204
add,205
didnt,206
actor,207
look,208
son,209
went,210
seats,211
injured,212
lead,213
gandhi,214
accident,215
different,216
bank,217
decision,218
team,219
married,220
school,221
theres,222
fire,223
recently,224
name,225
child,226
those,227
set,228
house,229
meeting,230
body,231
around,232
women,233
always,234
andhra,235
mumbai,236
right,237
election,238
temple,239
story,240
others,241
see,242
following,243
big,244
through,245
pm,246
long,247
details,248
due,249
woman,250
days,251
pawan,252
prices,253
telugu,254
want,255
think,256
came,257
off,258
says,259
true,260
pakistan,261
part,262
must,263
way,264
never,265
girl,266
special,267
city,268
since,269
spot,270
already,271
years,272
central,273
happy,274
could,275
tdp,276
cricket,277
sharma,278
karnataka,279
done,280
again,281
few,282
among,283
car,284
currently,285
nothing,286
centre,287
several,288
features,289
oil,290
news,291
list,292
indias,293
viral,294
khan,295
next,296
matter,297
process,298
tamil,299
father,300
including,301
road,302
started,303
food,304
students,305
kohli,306
produced,307
something,308
im,309
test,310
great,311
officials,312
situation,313
easy,314
jehovah,315
change,316
top,317
help,318
captain,319
market,320
area,321
price,322
gb,323
own,324
five,325
daughter,326
chandrababu,327
working,328
really,329
shall,330
known,331
states,332
supreme,333
according,334
history,335
sri,336
kalyan,337
doctors,338
real,339
used,340
doesnt,341
investigation,342
further,343
thousand,344
before,345
politics,346
petrol,347
together,348
lost,349
left,350
small,351
seen,352
suicide,353
main,354
expected,355
sabha,356
cbi,357
age,358
gold,359
things,360
runs,361
released,362
financial,363
soon,364
amount,365
members,366
million,367
across,368
lot,369
opposition,370
general,371
found,372
immediately,373
job,374
become,375
year,376
public,377
thing,378
given,379
fans,380
education,381
coronavirus,382
once,383
gone,384
business,385
free,386
dead,387
reason,388
mother,389
example,390
major,391
answer,392
land,393
plan,394
now,395
give,396
medical,397
put,398
release,399
possible,400
control,401
today,402
questions,403
th,404
office,405
political,406
full,407
c,408
getting,409
cost,410
better,411
money,412
problem,413
match,414
private,415
happened,416
word,417
twitter,418
problems,419
hard,420
let,421
rate,422
gets,423
making,424
movies,425
men,426
capital,427
company,428
actress,429
action,430
face,431
held,432
system,433
cant,434
yes,435
various,436
front,437
shared,438
war,439
development,440
eat,441
maharashtra,442
phone,443
punjab,444
k,445
having,446
called,447
person,448
became,449
show,450
care,451
open,452
justice,453
project,454
played,455
entire,456
tell,457
kapoor,458
anything,459
results,460
governor,461
nobody,462
south,463
camera,464
covid,465
trump,466
services,467
parties,468
question,469
roles,470
east,471
young,472
win,473
west,474
village,475
research,476
hes,477
trs,478
because,479
needs,480
include,481
popular,482
production,483
information,484
krishna,485
keep,486
law,487
cm,488
countries,489
issue,490
times,491
parents,492
joined,493
m,494
say,495
happen,496
heart,497
account,498
china,499
candidates,500
songs,501
accused,502
star,503
marriage,504
heavy,505
act,506
hit,507
everything,508
quite,509
simple,510
success,511
narendra,512
playing,513
may,514
present,515
result,516
large,517
mla,518
sena,519
gods,520
needed,521
month,522
leading,523
mp,524
plays,525
skin,526
truth,527
chennai,528
prasad,529
event,530
works,531
stars,532
away,533
night,534
human,535
game,536
little,537
below,538
parliament,539
coming,540
virat,541
changes,542
sons,543
security,544
higher,545
red,546
vijay,547
bible,548
ready,549
king,550
wickets,551
worth,552
leave,553
play,554
reported,555
likely,556
photo,557
rao,558
side,559
loss,560
support,561
university,562
difficult,563
earlier,564
comes,565
launched,566
gujarat,567
husband,568
actors,569
salt,570
taking,571
stop,572
couple,573
step,574
reasons,575
australia,576
mind,577
budget,578
date,579
rain,580
arrested,581
article,582
bill,583
disease,584
population,585
hand,586
gave,587
doing,588
benefits,589
technology,590
fast,591
order,592
board,593
babu,594
common,595
north,596
powder,597
far,598
participated,599
old,600
rushed,601
railway,602
group,603
vitamin,604
nearly,605
record,606
similar,607
local,608
kings,609
facebook,610
announced,611
rohit,612
attack,613
kcr,614
believe,615
shooting,616
increasing,617
anyone,618
heres,619
army,620
department,621
black,622
secretary,623
though,624
form,625
jehovahs,626
active,627
service,628
points,629
areas,630
sent,631
provided,632
ipl,633
added,634
income,635
green,636
created,637
rejected,638
workers,639
committee,640
book,641
value,642
arjun,643
failed,644
condition,645
naidu,646
decided,647
file,648
application,649
please,650
schools,651
authorities,652
series,653
ministers,654
third,655
ministry,656
protest,657
building,658
survived,659
pictures,660
producer,661
end,662
often,663
near,664
products,665
clean,666
low,667
fight,668
trade,669
nadu,670
huge,671
km,672
eyes,673
apply,674
without,675
largest,676
deaths,677
century,678
takes,679
start,680
live,681
run,682
trying,683
shah,684
brother,685
kashmir,686
loan,687
early,688
super,689
based,690
falls,691
isnt,692
upon,693
close,694
changed,695
friends,696
months,697
speed,698
led,699
sleep,700
post,701
registered,702
yadav,703
thus,704
least,705
key,706
saying,707
response,708
expressed,709
raj,710
r,711
seven,712
respectively,713
issues,714
bus,715
english,716
required,717
course,718
persons,719
mlas,720
international,721
remain,722
places,723
increase,724
level,725
shiv,726
colour,727
daily,728
visit,729
diesel,730
jesus,731
period,732
governments,733
conditions,734
highest,735
past,736
ntr,737
dhoni,738
season,739
responded,740
districts,741
companies,742
interest,743
white,744
written,745
spread,746
till,747
limited,748
videos,749
launch,750
river,751
offers,752
hindi,753
words,754
victim,755
serious,756
options,757
biggest,758
report,759
victory,760
rajya,761
uttar,762
charge,763
policy,764
ali,765
whether,766
share,767
seat,768
treated,769
priced,770
read,771
find,772
youth,773
employees,774
friend,775
investment,776
happening,777
economy,778
pan,779
poor,780
tweeted,781
reportedly,782
officer,783
whole,784
causes,785
award,786
priyanka,787
shot,788
bihar,789
blood,790
included,791
symptoms,792
garlic,793
