BOS,2
EOS,3
ఈ,4
రూ,5
మరియు,6
ఆ,7
ఒక,8
ఉంది,9
ఇది,10
కానీ,11
కూడా,12
చాలా,13
ఆయన,14
లో,15
అని,16
అయితే,17
లేదు,18
నేను,19
కాదు,20
అది,21
తన,22
ఉంటుంది,23
ఉన్నాయి,24
ఆమె,25
మంది,26
చేశారు,27
మీరు,28
కోసం,29
కోట్లు,30
దీంతో,31
ప్రభుత్వం,32
కాంగ్రెస్,33
ఉన్న,34
ఎలా,35
రెండు,36
యొక్క,37
నుంచి,38
బీజేపీ,39
తర్వాత,40
ఓ,41
మొత్తం,42
ఉన్నారు,43
చేసింది,44
కోట్ల,45
శాతం,46
అతను,47
ద్వారా,48
నాకు,49
ఎందుకు,50
కొత్త,51
ను,52
ఇక,53
చేసిన,54
గురించి,55
పార్టీ,56
తరువాత,57
మాత్రం,58
మరో,59
సినిమా,60
అన్ని,61
లేదా,62
అవసరం,63
కు,64
ప్రతి,65
లక్షల,66
ప్రధాన,67
మాత్రమే,68
విషయం,69
ఇంకా,70
మృతి,71
అనేక,72
చికిత్స,73
జరిగింది,74
ప్రజలు,75
వరకు,76
గా,77
వారి,78
సోషల్,79
మధ్య,80
ఇద్దరు,81
పెద్ద,82
అంటే,83
కొన్ని,84
ఇక్కడ,85
లక్షలు,86
విడుదల,87
తమ,88
తెలిపారు,89
మంచి,90
భారత,91
రాష్ట్ర,92
తొలి,93
జరిగిన,94
ఏ,95
వద్ద,96
ఉంటాయి,97
వ,98
అనే,99
వచ్చింది,100
ఎక్కువ,101
దాని,102
రాహుల్,103
అన్నారు,104
ఇతర,105
మన,106
సంఖ్య,107
ధర,108
కి,109
భారీ,110
మాజీ,111
పూర్తి,112
చెందిన,113
దాదాపు,114
సింగ్,115
దీనికి,116
పరిస్థితి,117
అనంతరం,118
హైదరాబాద్,119
బాలీవుడ్,120
మనం,121
ప్రభుత్వ,122
మొదటి,123
అయినా,124
చేయండి,125
తెలిసిందే,126
అమెరికా,127
అతని,128
ఎన్నికల్లో,129
సంబంధించిన,130
ఎంతో,131
తెలంగాణ,132
నన్ను,133
కేవలం,134
కేసు,135
ఆర్థిక,136
మూడు,137
చేశాడు,138
ఎన్నికల,139
రెడ్డి,140
దీని,141
పాటు,142
బాగా,143
వేల,144
నుండి,145
వెంటనే,146
మోడీ,147
ఆఫ్,148
ఘటన,149
జిల్లా,150
మీడియాలో,151
కలిసి,152
విజయం,153
అధికారులు,154
వీడియో,155
ఇందులో,156
ఒకటి,157
సమయంలో,158
అదే,159
ఏర్పాటు,160
కాగా,161
స్టార్,162
ముందు,163
తరలించారు,164
నమోదు,165
గాంధీ,166
చిత్రం,167
మీద,168
పలు,169
భార్య,170
యెహోవా,171
అంటూ,172
వారు,173
మరింత,174
కెప్టెన్,175
కలిగి,176
ఎవరు,177
రోజు,178
ఇష్టం,179
అలాగే,180
నిర్ణయం,181
ఆస్పత్రికి,182
సమాచారం,183
కరోనా,184
ఇప్పటికే,185
రాష్ట్రంలో,186
మోదీ,187
తో,188
హైకోర్టు,189
వాటిని,190
అప్పుడు,191
సమాధానం,192
ఇప్పుడు,193
కాబట్టి,194
మీకు,195
చేసి,196
ఇలా,197
ప్రత్యేక,198
ఎక్కువగా,199
కోర్టు,200
ఫోన్,201
చేస్తున్నారు,202
చెప్పారు,203
కుమార్,204
ఇలాంటి,205
అలా,206
ఢిల్లీ,207
పని,208
కీలక,209
తీవ్ర,210
దీనిపై,211
సంస్థ,212
సంఘటన,213
పవన్,214
వ్యక్తం,215
విచారణ,216
వివిధ,217
అసెంబ్లీ,218
అనేది,219
అత్యంత,220
తాజాగా,221
సంగీతం,222
చిన్న,223
అవకాశం,224
కేసులు,225
కింద,226
చర్యలు,227
నేత,228
ప్రధాని,229
శర్మ,230
చేసుకుంది,231
మేము,232
చేయడం,233
అందుకే,234
ప్రమాదం,235
ఉండాలి,236
కేంద్రం,237
నీరు,238
నాలుగు,239
ఎలాంటి,240
కారణం,241
పేరు,242
అధ్యక్షుడు,243
మరి,244
చొప్పున,245
ఉత్పత్తి,246
చేయాలి,247
అండ్,248
అంత,249
అందరూ,250
గత,251
వివరాలు,252
సమయం,253
వేలు,254
తిరిగి,255
దర్శకుడు,256
కథ,257
వారికి,258
ప్రేమ,259
చంద్రబాబు,260
తెలుగు,261
బయటకు,262
బిజెపి,263
ప్రకటించింది,264
రద్దు,265
జాతీయ,266
దానికి,267
రెండో,268
లోని,269
వంటి,270
అయింది,271
దర్శకత్వంలో,272
అందులో,273
సినిమాలో,274
పాల్గొన్నారు,275
సందర్భంగా,276
ఆమెను,277
నేతలు,278
ఎన్నికలు,279
దేశంలో,280
ఎస్,281
రామ్,282
సిబ్బంది,283
దర్శకత్వం,284
చోటు,285
తప్పు,286
విషయంలో,287
కేంద్ర,288
టీడీపీ,289
ఎంపిక,290
ఇండియన్,291
వ్యక్తి,292
నూనె,293
సహాయం,294
మీ,295
కేసులో,296
పూర్తిగా,297
పవర్,298
మళ్లీ,299
కారణాలు,300
విధంగా,301
సాధారణంగా,302
సంగతి,303
పోటీ,304
ఆయనకు,305
లక్షణాలు,306
ఉత్తమ,307
చిత్రాన్ని,308
ప్రకారం,309
జిల్లాలో,310
సీఎం,311
లేకుండా,312
చేస్తుంది,313
సూపర్,314
సాధారణ,315
భాగంగా,316
ధరలు,317
దీన్ని,318
భారత్,319
కారు,320
దేశ,321
అసలు,322
ఆంధ్రప్రదేశ్,323
ముంబై,324
నా,325
దాంతో,326
వల్ల,327
కోట్లకు,328
ట్రంప్,329
ప్రపంచ,330
సంబంధించి,331
వైరస్,332
కారణంగా,333
ప్రముఖ,334
అర్థం,335
మారింది,336
పైగా,337
పెళ్లి,338
తాను,339
శాఖ,340
జీవితం,341
విలువ,342
సాధించింది,343
పిల్లలు,344
ఒక్క,345
ఖర్చు,346
జట్టు,347
నటి,348
చేయాలని,349
వచ్చాయి,350
వర్మ,351
ముగ్గురు,352
రైల్వే,353
ఎంపీ,354
అభివృద్ధి,355
ఆందోళన,356
విజయ్,357
నేపథ్యంలో,358
సుమారు,359
బ్యాంక్,360
ఎప్పుడూ,361
మహిళ,362
తీర్పు,363
ట్వీట్,364
ఐదు,365
ఆరోగ్యం,366
అంచనా,367
స్థానిక,368
క్రికెట్,369
పాత్రలో,370
చిత్రంలో,371
అక్కడ,372
మీడియా,373
ఇవి,374
అలాంటి,375
ది,376
ఎమ్మెల్యే,377
నిజం,378
వివాహం,379
కంటే,380
తక్కువ,381
అందుకు,382
ఎన్నో,383
హీరో,384
రెండవ,385
షూటింగ్,386
కళ్యాణ్,387
తనకు,388
నటుడు,389
భర్త,390
అతనికి,391
లేక,392
దూరం,393
పై,394
రాజకీయ,395
తీవ్రంగా,396
మరోసారి,397
కోహ్లీ,398
కొందరు,399
కంపెనీ,400
కాలం,401
అయిన,402
వేసి,403
పెట్రోల్,404
వెల్లడించారు,405
పోస్ట్,406
విషయాన్ని,407
టీమిండియా,408
చేస్తారు,409
ఒకరు,410
లు,411
ఎవరూ,412
ఎక్కడ,413
స్థానంలో,414
ప్రశ్నించారు,415
తండ్రి,416
లేదని,417
ఆమెకు,418
ఆస్ట్రేలియా,419
గుజరాత్,420
కుమారుడు,421
చేయలేదు,422
వైరల్,423
పాటలు,424
